Folder, Filename, Result, ExitCode, minimizeTime, lydiaPreprocessTime, Time, Memory, lastSearchedDfaSz
syft_2, 100, Unrealizable, 0, 0.000, 0.056, 14.523, 0.588, 517
syft_2, 101, Unrealizable, 0, 0.000, 0.075, 139.832, 2.673, 2051
syft_2, 102, Unrealizable, 0, 0.000, 0.050, 0.407, 0.270, 196
syft_2, 103, Unrealizable, 0, 0.000, 0.075, 0.320, 0.264, 147
syft_2, 104, Realizable, 0, 0.000, 0.027, 0.036, 0.256, 0
syft_2, 105, Unrealizable, 0, 0.000, 0.076, 0.097, 0.257, 61
syft_2, 106, Unrealizable, 0, 0.000, 0.075, 0.294, 0.261, 291
syft_2, 107, Unrealizable, 0, 0.000, 0.072, 20.525, 0.757, 1027
syft_2, 108, Unrealizable, 0, 0.000, 0.078, 10.933, 0.367, 532
syft_2, 109, Unrealizable, 0, 0.000, 0.072, 0.143, 0.273, 67
syft_2, 110, Unrealizable, 0, 0.000, 0.075, 500.594, 9.335, 4099
syft_2, 111, Realizable, 0, 0.000, 0.052, 0.062, 0.257, 0
syft_2, 112, Unrealizable, 0, 0.000, 0.077, 1.491, 0.343, 167
syft_2, 113, Unrealizable, 0, 0.000, 0.072, 2.064, 0.324, 269
syft_2, 114, Unrealizable, 0, 0.000, 0.074, 0.185, 0.261, 107
syft_2, 115, Unrealizable, 0, 0.000, 0.072, 288.163, 5.454, 2051
syft_2, 116, Unrealizable, 0, 0.000, 0.077, 0.508, 0.273, 137
syft_2, 117, Realizable, 0, 0.000, 0.028, 0.040, 0.257, 0
syft_2, 118, Unrealizable, 0, 0.000, 0.049, 0.076, 0.256, 38
syft_2, 119, Unrealizable, 0, 0.000, 0.075, 27.721, 0.818, 1027
syft_2, 120, Unrealizable, 0, 0.000, 0.045, 0.469, 0.272, 131
syft_2, 121, Unrealizable, 0, 0.000, 0.073, 0.270, 0.266, 107
syft_2, 122, Realizable, 0, 0.000, 0.026, 0.035, 0.257, 0
syft_2, 123, Unrealizable, 0, 0.000, 0.049, 189.379, 3.207, 2067
syft_2, 124, Unrealizable, 0, 0.000, 0.073, 1.343, 0.293, 267
syft_2, 125, Unrealizable, 0, 0.000, 0.078, 0.152, 0.260, 16
syft_2, 126, Unrealizable, 0, 0.000, 0.074, 2.720, 0.332, 259
syft_2, 127, Unrealizable, 0, 0.000, 0.084, 0.100, 0.257, 31
syft_2, 128, Unrealizable, 0, 0.000, 0.073, 0.164, 0.263, 73
syft_2, 129, Realizable, 0, 0.000, 0.029, 0.065, 0.264, 0
syft_2, 130, Unrealizable, 0, 0.000, 0.046, 0.368, 0.264, 131
syft_2, 131, Realizable, 0, 0.000, 0.049, 0.060, 0.257, 0
syft_2, 132, Unrealizable, 0, 0.000, 0.072, 7.706, 0.432, 1027
syft_2, 133, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
syft_2, 134, Unrealizable, 0, 0.000, 0.050, 0.675, 0.289, 166
syft_2, 135, Realizable, 0, 0.000, 0.029, 0.079, 0.267, 0
syft_2, 136, Realizable, 0, 0.000, 0.026, 0.036, 0.256, 0
syft_2, 137, Realizable, 0, 0.000, 0.028, 0.041, 0.257, 0
syft_2, 138, Realizable, 0, 0.000, 0.029, 0.048, 0.259, 0
syft_2, 139, Unrealizable, 0, 0.000, 0.045, 0.064, 0.256, 28
syft_2, 140, Realizable, 0, 0.000, 0.027, 0.038, 0.256, 0
syft_2, 141, Realizable, 0, 0.000, 0.020, 0.030, 0.257, 0
syft_2, 142, Unrealizable, 0, 0.000, 0.061, 0.253, 0.266, 107
syft_2, 143, Realizable, 0, 0.000, 0.040, 0.048, 0.257, 0
syft_2, 144, Unrealizable, 0, 0.000, 0.035, 27.181, 0.825, 1027
syft_2, 145, Unrealizable, 0, 0.000, 0.070, 3.297, 0.395, 53
syft_2, 146, Unrealizable, 0, 0.000, 0.035, 0.436, 0.272, 197
syft_2, 147, Unrealizable, 0, 0.000, 0.052, 0.073, 0.273, 35
syft_2, 148, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
syft_2, 149, Realizable, 0, 0.000, 0.023, 0.034, 0.256, 0
syft_2, 150, Unrealizable, 0, 0.000, 0.054, 0.070, 0.257, 32
syft_2, 151, Unrealizable, 0, 0.000, 0.055, 0.819, 0.289, 169
syft_2, 152, Realizable, 0, 0.000, 0.018, 0.027, 0.256, 0
syft_2, 153, Realizable, 0, 0.000, 0.021, 0.035, 0.259, 0
syft_2, 154, Realizable, 0, 0.000, 0.021, 0.031, 0.257, 0
syft_2, 155, Unrealizable, 0, 0.000, 0.055, 67.388, 1.209, 1095
syft_2, 156, Unrealizable, 0, 0.000, 0.052, 0.095, 0.259, 27
syft_2, 157, Unrealizable, 0, 0.000, 0.057, 0.071, 0.256, 10
syft_2, 158, Unrealizable, 0, 0.000, 0.060, 0.431, 0.282, 10
syft_2, 159, Realizable, 0, 0.000, 0.019, 0.026, 0.256, 0
syft_2, 160, Unrealizable, 0, 0.000, 0.031, 0.275, 0.261, 131
syft_2, 161, Unrealizable, 0, 0.000, 0.040, 7.130, 0.452, 515
syft_2, 162, Unrealizable, 0, 0.000, 0.052, 1.791, 0.295, 771
syft_2, 163, Realizable, 0, 0.000, 0.053, 0.166, 0.266, 138
syft_2, 164, Unrealizable, 0, 0.000, 0.064, 2.639, 0.437, 32
syft_2, 165, Realizable, 0, 0.000, 0.040, 0.050, 0.257, 0
syft_2, 166, Unrealizable, 0, 0.000, 0.063, 0.937, 0.292, 166
syft_2, 167, Unrealizable, 0, 0.000, 0.055, 1.221, 0.324, 87
syft_2, 168, Unrealizable, 0, 0.000, 0.031, 0.210, 0.262, 131
syft_2, 169, Unrealizable, 0, 0.000, 0.054, 0.155, 0.261, 107
syft_2, 170, Unrealizable, 0, 0.000, 0.058, 136.480, 1.803, 2051
syft_2, 171, Realizable, 0, 0.000, 0.021, 0.031, 0.257, 0
syft_2, 172, Unrealizable, 0, 0.000, 0.054, 0.377, 0.286, 16
syft_2, 173, Realizable, 0, 0.000, 0.021, 0.029, 0.256, 0
syft_2, 174, Unrealizable, 0, 0.000, 0.054, 0.288, 0.274, 10
syft_2, 175, Realizable, 0, 0.000, 0.025, 0.057, 0.262, 0
syft_2, 176, Unrealizable, 0, 0.000, 0.059, 0.282, 0.262, 136
syft_2, 177, Unrealizable, 0, 0.000, 0.064, 5.293, 0.428, 263
syft_2, 178, Unrealizable, 0, 0.000, 0.035, 0.100, 0.259, 16
syft_2, 179, Unrealizable, 0, 0.000, 0.034, 42.369, 1.048, 1027
syft_2, 180, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
syft_2, 181, Unrealizable, 0, 0.000, 0.075, 0.089, 0.256, 6
syft_2, 182, Unrealizable, 0, 0.000, 0.075, 0.134, 0.257, 67
syft_2, 183, Unrealizable, 0, 0.000, 0.082, 4.622, 0.387, 335
syft_2, 184, Realizable, 0, 0.000, 0.026, 0.038, 0.257, 0
syft_2, 185, Unrealizable, 0, 0.000, 0.048, 1.198, 0.298, 388
syft_2, 186, Realizable, 0, 0.000, 0.028, 0.040, 0.257, 0
syft_2, 187, Unrealizable, 0, 0.000, 0.048, 144.984, 2.219, 2051
syft_2, 188, Unrealizable, 0, 0.000, 0.075, 220.867, 4.383, 2069
syft_2, 189, Unrealizable, 0, 0.000, 0.079, 65.978, 0.614, 779
syft_2, 190, Unrealizable, 0, 0.000, 0.075, 0.093, 0.273, 16
syft_2, 191, Unrealizable, 0, 0.000, 0.070, 0.090, 0.256, 67
syft_2, 192, Unrealizable, 0, 0.000, 0.075, 4.626, 0.387, 771
syft_2, 193, Unrealizable, 0, 0.000, 0.075, 0.142, 0.260, 61
syft_2, 194, Unrealizable, 0, 0.000, 0.046, 0.071, 0.256, 35
syft_2, 195, Unrealizable, 0, 0.000, 0.078, 5.154, 0.426, 22
syft_2, 196, Stopped, 6, no_output, no_output, 581.880, 9.759, no_output
syft_2, 197, Realizable, 0, 0.000, 0.027, 0.037, 0.256, 0
syft_2, 198, Unrealizable, 0, 0.000, 0.048, 41.434, 0.968, 1043
syft_2, 199, Unrealizable, 0, 0.000, 0.043, 0.093, 0.256, 67
syft_2, 200, Unrealizable, 0, 0.000, 0.076, 30.965, 0.604, 260
syft_3, 001, Unrealizable, 0, 0.000, 0.074, 10.758, 0.530, 1044
syft_3, 002, Unrealizable, 0, 0.000, 0.078, 3.491, 0.350, 68
syft_3, 003, Realizable, 0, 0.000, 0.027, 0.045, 0.259, 0
syft_3, 004, Unrealizable, 0, 0.000, 0.074, 0.099, 0.257, 65
syft_3, 005, Realizable, 0, 0.000, 0.073, 0.110, 0.256, 163
syft_3, 006, Unrealizable, 0, 0.000, 0.076, 0.747, 0.303, 12
syft_3, 007, Unrealizable, 0, 0.000, 0.072, 0.108, 0.257, 28
syft_3, 008, Unrealizable, 0, 0.000, 0.079, 714.022, 7.396, 4165
syft_3, 009, Unrealizable, 0, 0.000, 0.046, 304.637, 5.157, 4099
syft_3, 010, Unrealizable, 0, 0.000, 0.072, 0.323, 0.273, 78
syft_3, 011, Unrealizable, 0, 0.000, 0.071, 0.192, 0.261, 131
syft_3, 012, Unrealizable, 0, 0.000, 0.074, 0.089, 0.256, 29
syft_3, 013, Realizable, 0, 0.000, 0.025, 0.035, 0.256, 0
syft_3, 014, Unrealizable, 0, 0.000, 0.048, 0.077, 0.256, 20
syft_3, 015, Unrealizable, 0, 0.000, 0.046, 1.826, 0.307, 515
syft_3, 016, Unrealizable, 0, 0.000, 0.078, 22.153, 0.350, 1960
syft_3, 017, Unrealizable, 0, 0.000, 0.081, 677.263, 2.871, 798
syft_3, 018, Stopped, 124, no_output, no_output, 1800.260, 3.100, no_output
syft_3, 019, Unrealizable, 0, 0.000, 0.071, 0.135, 0.273, 36
syft_3, 020, Realizable, 0, 0.000, 0.072, 0.397, 0.264, 300
syft_3, 021, Unrealizable, 0, 0.000, 0.056, 1.437, 0.313, 25
syft_3, 022, Unrealizable, 0, 0.000, 0.053, 0.291, 0.274, 86
syft_3, 023, Unrealizable, 0, 0.000, 0.059, 1.354, 0.329, 388
syft_3, 024, Unrealizable, 0, 0.000, 0.059, 1.099, 0.310, 96
syft_3, 025, Realizable, 0, 0.000, 0.053, 66.112, 0.389, 1172
syft_3, 026, Unrealizable, 0, 0.000, 0.037, 2.211, 0.325, 515
syft_3, 027, Realizable, 0, 0.000, 0.038, 0.047, 0.257, 0
syft_3, 028, Unrealizable, 0, 0.000, 0.034, 122.733, 2.587, 2051
syft_3, 029, Unrealizable, 0, 0.000, 0.054, 0.338, 0.276, 74
syft_3, 030, Unrealizable, 0, 0.000, 0.056, 14.723, 0.340, 1287
syft_3, 031, Unrealizable, 0, 0.000, 0.034, 0.346, 0.266, 147
syft_3, 032, Realizable, 0, 0.000, 0.023, 0.074, 0.269, 0
syft_3, 033, Unrealizable, 0, 0.000, 0.053, 6.136, 0.431, 490
syft_3, 034, Unrealizable, 0, 0.000, 0.032, 111.903, 2.543, 2051
syft_3, 035, Unrealizable, 0, 0.000, 0.052, 0.241, 0.268, 109
syft_3, 036, Realizable, 0, 0.000, 0.020, 0.030, 0.257, 0
syft_3, 037, Unrealizable, 0, 0.000, 0.052, 0.361, 0.281, 31
syft_3, 038, Unrealizable, 0, 0.000, 0.053, 27.629, 0.888, 1028
syft_3, 039, Unrealizable, 0, 0.000, 0.056, 0.919, 0.328, 45
syft_3, 040, Unrealizable, 0, 0.000, 0.052, 0.179, 0.263, 14
syft_3, 041, Unrealizable, 0, 0.000, 0.061, 8.775, 0.454, 38
syft_3, 042, Unrealizable, 0, 0.000, 0.052, 12.875, 0.400, 1795
syft_3, 043, Unrealizable, 0, 0.000, 0.053, 0.090, 0.258, 94
syft_3, 044, Unrealizable, 0, 0.000, 0.054, 18.797, 0.852, 515
syft_3, 045, Realizable, 0, 0.000, 0.038, 0.049, 0.258, 0
syft_3, 046, Unrealizable, 0, 0.000, 0.053, 0.080, 0.258, 68
syft_3, 047, Unrealizable, 0, 0.000, 0.052, 0.440, 0.282, 36
syft_3, 048, Unrealizable, 0, 0.000, 0.031, 392.177, 7.293, 4099
syft_3, 049, Unrealizable, 0, 0.000, 0.052, 2.776, 0.329, 324
syft_3, 050, Unrealizable, 0, 0.000, 0.059, 43.001, 1.511, 1539
syft_3, 051, Unrealizable, 0, 0.000, 0.057, 0.208, 0.265, 107
syft_3, 052, Unrealizable, 0, 0.000, 0.056, 0.753, 0.292, 323
syft_3, 053, Unrealizable, 0, 0.000, 0.034, 1.044, 0.306, 277
syft_3, 054, Unrealizable, 0, 0.000, 0.057, 0.086, 0.273, 52
syft_3, 055, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
syft_3, 056, Unrealizable, 0, 0.000, 0.039, 16.523, 0.676, 1027
syft_3, 057, Unrealizable, 0, 0.000, 0.059, 0.804, 0.295, 17
syft_3, 058, Unrealizable, 0, 0.000, 0.041, 32.121, 0.941, 1027
syft_3, 059, Unrealizable, 0, 0.000, 0.058, 0.093, 0.257, 39
syft_3, 060, Unrealizable, 0, 0.000, 0.058, 0.663, 0.284, 259
syft_3, 061, Unrealizable, 0, 0.000, 0.057, 0.090, 0.273, 36
syft_3, 062, Unrealizable, 0, 0.000, 0.041, 1308.420, 5.967, 6147
syft_3, 063, Unrealizable, 0, 0.000, 0.036, 8.179, 0.475, 520
syft_3, 064, Realizable, 0, 0.000, 0.037, 0.044, 0.257, 0
syft_3, 065, Unrealizable, 0, 0.000, 0.056, 1.634, 0.342, 110
syft_3, 066, Realizable, 0, 0.000, 0.019, 0.027, 0.256, 0
syft_3, 067, Realizable, 0, 0.000, 0.040, 0.054, 0.260, 0
syft_3, 068, Realizable, 0, 0.000, 0.020, 0.029, 0.257, 0
syft_3, 069, Realizable, 0, 0.000, 0.056, 0.405, 0.262, 259
syft_3, 070, Unrealizable, 0, 0.000, 0.057, 23.794, 0.941, 1156
syft_3, 071, Unrealizable, 0, 0.000, 0.056, 5.045, 0.414, 516
syft_3, 072, Unrealizable, 0, 0.000, 0.057, 4.135, 0.432, 772
syft_3, 073, Unrealizable, 0, 0.000, 0.042, 5.013, 0.463, 772
syft_3, 074, Unrealizable, 0, 0.000, 0.040, 118.452, 2.165, 2051
syft_3, 075, Stopped, 6, no_output, no_output, 1476.020, 9.761, no_output
syft_3, 076, Unrealizable, 0, 0.000, 0.059, 23.043, 0.715, 1027
syft_3, 077, Unrealizable, 0, 0.000, 0.055, 27.714, 0.743, 774
syft_3, 078, Unrealizable, 0, 0.000, 0.059, 0.256, 0.270, 35
syft_3, 079, Realizable, 0, 0.000, 0.042, 0.058, 0.259, 0
syft_3, 080, Realizable, 0, 0.000, 0.023, 0.032, 0.256, 0
syft_3, 081, Unrealizable, 0, 0.000, 0.039, 1.600, 0.305, 515
syft_3, 082, Unrealizable, 0, 0.000, 0.053, 3.367, 0.342, 548
syft_3, 083, Unrealizable, 0, 0.000, 0.055, 8.713, 0.557, 776
syft_3, 084, Unrealizable, 0, 0.000, 0.057, 0.292, 0.273, 70
syft_3, 085, Unrealizable, 0, 0.000, 0.057, 0.133, 0.273, 33
syft_3, 086, Unrealizable, 0, 0.000, 0.055, 2.665, 0.393, 20
syft_3, 087, Unrealizable, 0, 0.000, 0.052, 0.095, 0.256, 147
syft_3, 088, Unrealizable, 0, 0.000, 0.040, 2.656, 0.326, 299
syft_3, 089, Realizable, 0, 0.000, 0.020, 0.027, 0.256, 0
syft_3, 090, Unrealizable, 0, 0.000, 0.053, 15.064, 0.708, 775
syft_3, 091, Unrealizable, 0, 0.000, 0.060, 0.178, 0.273, 131
syft_3, 092, Unrealizable, 0, 0.000, 0.053, 2.038, 0.338, 388
syft_3, 093, Unrealizable, 0, 0.000, 0.057, 22.252, 0.748, 1027
syft_3, 094, Unrealizable, 0, 0.000, 0.049, 0.078, 0.256, 67
syft_3, 095, Unrealizable, 0, 0.000, 0.056, 0.070, 0.256, 24
syft_3, 096, Stopped, 124, no_output, no_output, 1800.180, 3.076, no_output
syft_3, 097, Unrealizable, 0, 0.000, 0.032, 0.494, 0.272, 195
syft_3, 098, Unrealizable, 0, 0.000, 0.052, 1.064, 0.307, 401
syft_3, 099, Unrealizable, 0, 0.000, 0.050, 0.068, 0.256, 45
syft_3, 100, Unrealizable, 0, 0.000, 0.040, 17.078, 0.617, 1027
syft_3, 101, Unrealizable, 0, 0.000, 0.053, 0.269, 0.270, 268
syft_3, 102, Unrealizable, 0, 0.000, 0.033, 0.332, 0.266, 195
syft_3, 103, Unrealizable, 0, 0.000, 0.054, 261.730, 2.275, 2565
syft_3, 104, Unrealizable, 0, 0.000, 0.053, 0.074, 0.256, 29
syft_3, 105, Unrealizable, 0, 0.000, 0.035, 0.592, 0.289, 60
syft_3, 106, Unrealizable, 0, 0.000, 0.048, 0.078, 0.256, 67
syft_3, 107, Realizable, 0, 0.000, 0.020, 0.032, 0.258, 0
syft_3, 108, Unrealizable, 0, 0.000, 0.058, 167.202, 3.213, 2211
syft_3, 109, Unrealizable, 0, 0.000, 0.058, 0.185, 0.273, 38
syft_3, 110, Unrealizable, 0, 0.000, 0.051, 0.091, 0.258, 16
syft_3, 111, Unrealizable, 0, 0.000, 0.051, 0.084, 0.257, 36
syft_3, 112, Unrealizable, 0, 0.000, 0.057, 0.101, 0.258, 37
syft_3, 113, Unrealizable, 0, 0.000, 0.054, 0.637, 0.281, 515
syft_3, 114, Unrealizable, 0, 0.000, 0.049, 64.824, 1.277, 2051
syft_3, 115, Unrealizable, 0, 0.000, 0.053, 0.114, 0.273, 36
syft_3, 116, Unrealizable, 0, 0.000, 0.051, 0.083, 0.273, 10
syft_3, 117, Unrealizable, 0, 0.000, 0.032, 0.074, 0.257, 28
syft_3, 118, Unrealizable, 0, 0.000, 0.050, 0.069, 0.256, 19
syft_3, 119, Unrealizable, 0, 0.000, 0.056, 0.073, 0.256, 13
syft_3, 120, Unrealizable, 0, 0.000, 0.032, 0.089, 0.272, 52
syft_3, 121, Unrealizable, 0, 0.000, 0.054, 52.443, 1.028, 550
syft_3, 122, Unrealizable, 0, 0.000, 0.050, 9.518, 0.516, 1091
syft_3, 123, Realizable, 0, 0.000, 0.019, 0.031, 0.258, 0
syft_3, 124, Unrealizable, 0, 0.000, 0.060, 1.779, 0.312, 772
syft_3, 125, Unrealizable, 0, 0.000, 0.053, 0.107, 0.259, 82
syft_3, 126, Unrealizable, 0, 0.000, 0.032, 4.679, 0.405, 515
syft_3, 127, Unrealizable, 0, 0.000, 0.057, 22.802, 0.790, 1027
syft_3, 128, Unrealizable, 0, 0.000, 0.055, 5.908, 0.471, 803
syft_3, 129, Unrealizable, 0, 0.000, 0.040, 153.804, 1.418, 2563
syft_3, 130, Unrealizable, 0, 0.000, 0.062, 61.068, 0.545, 798
syft_3, 131, Unrealizable, 0, 0.000, 0.057, 0.419, 0.281, 77
syft_3, 132, Unrealizable, 0, 0.000, 0.063, 0.312, 0.279, 37
syft_3, 133, Unrealizable, 0, 0.000, 0.060, 177.403, 2.841, 2051
syft_3, 134, Unrealizable, 0, 0.000, 0.039, 1.036, 0.291, 259
syft_3, 135, Unrealizable, 0, 0.000, 0.034, 4.393, 0.318, 403
syft_3, 136, Unrealizable, 0, 0.000, 0.053, 0.562, 0.283, 203
syft_3, 137, Unrealizable, 0, 0.000, 0.057, 0.144, 0.259, 67
syft_3, 138, Unrealizable, 0, 0.000, 0.033, 0.153, 0.262, 28
syft_3, 139, Unrealizable, 0, 0.000, 0.052, 0.520, 0.285, 19
syft_3, 140, Unrealizable, 0, 0.000, 0.060, 0.090, 0.257, 18
syft_3, 141, Unrealizable, 0, 0.000, 0.077, 81.109, 0.718, 727
syft_3, 142, Unrealizable, 0, 0.000, 0.081, 0.423, 0.277, 56
syft_3, 143, Unrealizable, 0, 0.000, 0.076, 0.092, 0.256, 35
syft_3, 144, Unrealizable, 0, 0.000, 0.083, 3.168, 0.369, 78
syft_3, 145, Unrealizable, 0, 0.000, 0.073, 0.146, 0.273, 83
syft_3, 146, Unrealizable, 0, 0.000, 0.077, 1.480, 0.312, 485
syft_3, 147, Unrealizable, 0, 0.000, 0.074, 4.188, 0.425, 203
syft_3, 148, Unrealizable, 0, 0.000, 0.074, 0.186, 0.260, 85
syft_3, 149, Unrealizable, 0, 0.000, 0.077, 103.698, 1.295, 1040
syft_3, 150, Realizable, 0, 0.000, 0.054, 0.083, 0.262, 0
syft_3, 151, Unrealizable, 0, 0.000, 0.077, 0.559, 0.290, 100
syft_3, 152, Realizable, 0, 0.000, 0.027, 0.038, 0.256, 0
syft_3, 153, Unrealizable, 0, 0.000, 0.076, 0.274, 0.266, 284
syft_3, 154, Unrealizable, 0, 0.000, 0.075, 20.803, 0.844, 1636
syft_3, 155, Unrealizable, 0, 0.000, 0.075, 1.976, 0.331, 472
syft_3, 156, Unrealizable, 0, 0.000, 0.074, 0.167, 0.263, 63
syft_3, 157, Unrealizable, 0, 0.000, 0.077, 29.114, 0.734, 1540
syft_3, 158, Realizable, 0, 0.000, 0.023, 0.033, 0.256, 0
syft_3, 159, Unrealizable, 0, 0.000, 0.073, 0.097, 0.273, 51
syft_3, 160, Unrealizable, 0, 0.000, 0.049, 1.328, 0.322, 30
syft_3, 161, Realizable, 0, 0.000, 0.053, 0.176, 0.264, 52
syft_3, 162, Unrealizable, 0, 0.000, 0.032, 0.200, 0.262, 99
syft_3, 163, Unrealizable, 0, 0.000, 0.053, 0.071, 0.256, 20
syft_3, 164, Unrealizable, 0, 0.000, 0.054, 6.698, 0.340, 453
syft_3, 165, Unrealizable, 0, 0.000, 0.040, 0.276, 0.264, 147
syft_3, 166, Unrealizable, 0, 0.000, 0.053, 0.112, 0.274, 52
syft_3, 167, Realizable, 0, 0.000, 0.024, 0.035, 0.257, 0
syft_3, 168, Unrealizable, 0, 0.000, 0.033, 0.520, 0.268, 259
syft_3, 169, Unrealizable, 0, 0.000, 0.035, 0.130, 0.262, 13
syft_3, 170, Unrealizable, 0, 0.000, 0.059, 9.089, 0.563, 534
syft_3, 171, Unrealizable, 0, 0.000, 0.053, 0.308, 0.280, 103
syft_3, 172, Stopped, 124, no_output, no_output, 1800.340, 4.311, no_output
syft_3, 173, Unrealizable, 0, 0.000, 0.032, 1.709, 0.321, 710
syft_3, 174, Unrealizable, 0, 0.000, 0.054, 231.509, 4.254, 4108
syft_3, 175, Unrealizable, 0, 0.000, 0.062, 1.650, 0.319, 305
syft_3, 176, Realizable, 0, 0.000, 0.025, 0.040, 0.258, 0
syft_3, 177, Unrealizable, 0, 0.000, 0.049, 0.530, 0.285, 172
syft_3, 178, Unrealizable, 0, 0.000, 0.038, 7.543, 0.439, 515
syft_3, 179, Unrealizable, 0, 0.000, 0.040, 0.687, 0.286, 389
syft_3, 180, Realizable, 0, 0.000, 0.018, 0.026, 0.257, 0
syft_3, 181, Unrealizable, 0, 0.000, 0.080, 0.142, 0.273, 23
syft_3, 182, Unrealizable, 0, 0.000, 0.080, 16.313, 0.535, 1539
syft_3, 183, Unrealizable, 0, 0.000, 0.076, 0.090, 0.256, 20
syft_3, 184, Stopped, 124, no_output, no_output, 1800.690, 8.198, no_output
syft_3, 185, Unrealizable, 0, 0.000, 0.046, 0.099, 0.258, 52
syft_3, 186, Unrealizable, 0, 0.000, 0.074, 8.409, 0.541, 772
syft_3, 187, Unrealizable, 0, 0.000, 0.072, 1.513, 0.310, 52
syft_3, 188, Unrealizable, 0, 0.000, 0.075, 0.356, 0.277, 88
syft_3, 189, Unrealizable, 0, 0.000, 0.075, 48.135, 0.833, 1163
syft_3, 190, Realizable, 0, 0.000, 0.028, 0.049, 0.260, 0
syft_3, 191, Unrealizable, 0, 0.000, 0.074, 0.141, 0.260, 19
syft_3, 192, Realizable, 0, 0.000, 0.027, 0.039, 0.257, 0
syft_3, 193, Unrealizable, 0, 0.000, 0.074, 0.675, 0.298, 100
syft_3, 194, Unrealizable, 0, 0.000, 0.072, 1.518, 0.323, 168
syft_3, 195, Unrealizable, 0, 0.000, 0.072, 81.244, 2.266, 2051
syft_3, 196, Unrealizable, 0, 0.000, 0.076, 0.136, 0.259, 18
syft_3, 197, Unrealizable, 0, 0.000, 0.076, 0.246, 0.264, 18
syft_3, 198, Unrealizable, 0, 0.000, 0.078, 2.477, 0.339, 262
syft_3, 199, Unrealizable, 0, 0.000, 0.076, 0.135, 0.273, 36
syft_3, 200, Unrealizable, 0, 0.000, 0.076, 1.415, 0.307, 516
syft_4, 001, Unrealizable, 0, 0.000, 0.084, 0.187, 0.263, 48
syft_4, 002, Unrealizable, 0, 0.000, 0.052, 1.709, 0.317, 268
syft_4, 003, Realizable, 0, 0.000, 0.027, 0.044, 0.259, 0
syft_4, 004, Unrealizable, 0, 0.000, 0.048, 5.296, 0.386, 515
syft_4, 005, Unrealizable, 0, 0.000, 0.077, 1.362, 0.319, 267
syft_4, 006, Unrealizable, 0, 0.000, 0.077, 2.607, 0.373, 116
syft_4, 007, Unrealizable, 0, 0.000, 0.075, 1.045, 0.305, 295
syft_4, 008, Unrealizable, 0, 0.000, 0.076, 0.656, 0.286, 115
syft_4, 009, Unrealizable, 0, 0.000, 0.080, 2.554, 0.365, 38
syft_4, 010, Unrealizable, 0, 0.000, 0.079, 10.783, 0.501, 857
syft_4, 011, Unrealizable, 0, 0.000, 0.079, 1.116, 0.322, 196
syft_4, 012, Unrealizable, 0, 0.000, 0.075, 0.114, 0.256, 41
syft_4, 013, Unrealizable, 0, 0.000, 0.050, 0.744, 0.290, 197
syft_4, 014, Unrealizable, 0, 0.000, 0.076, 0.178, 0.261, 44
syft_4, 015, Unrealizable, 0, 0.000, 0.078, 5.077, 0.362, 28
syft_4, 016, Unrealizable, 0, 0.000, 0.051, 1.447, 0.307, 261
syft_4, 017, Unrealizable, 0, 0.000, 0.076, 0.189, 0.274, 19
syft_4, 018, Unrealizable, 0, 0.000, 0.078, 455.723, 1.156, 4723
syft_4, 019, Unrealizable, 0, 0.000, 0.075, 5.014, 0.407, 563
syft_4, 020, Unrealizable, 0, 0.000, 0.075, 0.125, 0.258, 28
syft_4, 021, Unrealizable, 0, 0.000, 0.076, 47.189, 0.976, 570
syft_4, 022, Unrealizable, 0, 0.000, 0.048, 210.751, 3.535, 2115
syft_4, 023, Unrealizable, 0, 0.000, 0.048, 1.891, 0.336, 388
syft_4, 024, Unrealizable, 0, 0.000, 0.075, 2.715, 0.316, 323
syft_4, 025, Unrealizable, 0, 0.000, 0.073, 0.611, 0.274, 259
syft_4, 026, Unrealizable, 0, 0.000, 0.049, 0.935, 0.282, 259
syft_4, 027, Unrealizable, 0, 0.000, 0.073, 0.212, 0.273, 99
syft_4, 028, Unrealizable, 0, 0.000, 0.072, 0.482, 0.281, 135
syft_4, 029, Unrealizable, 0, 0.000, 0.077, 0.685, 0.291, 24
syft_4, 030, Unrealizable, 0, 0.000, 0.071, 0.287, 0.267, 264
syft_4, 031, Unrealizable, 0, 0.000, 0.074, 0.145, 0.261, 83
syft_4, 032, Unrealizable, 0, 0.000, 0.077, 0.469, 0.276, 54
syft_4, 033, Unrealizable, 0, 0.000, 0.073, 0.281, 0.269, 167
syft_4, 034, Unrealizable, 0, 0.000, 0.048, 0.132, 0.263, 41
syft_4, 035, Stopped, 124, no_output, no_output, 1800.170, 1.793, no_output
syft_4, 036, Unrealizable, 0, 0.000, 0.078, 5.957, 0.349, 295
syft_4, 037, Unrealizable, 0, 0.000, 0.073, 16.292, 0.752, 1028
syft_4, 038, Unrealizable, 0, 0.000, 0.075, 21.280, 0.721, 633
syft_4, 039, Unrealizable, 0, 0.000, 0.050, 25.874, 0.858, 1158
syft_4, 040, Unrealizable, 0, 0.000, 0.076, 24.723, 0.696, 1347
syft_4, 041, Unrealizable, 0, 0.000, 0.056, 0.183, 0.264, 94
